,train_min,train_mean,train_max,train_std,test_min,test_mean,test_max,test_std
mismatchKernel,0.7241379310344828,0.7767816091954022,0.8390804597701149,0.02565974498862939,0.5172413793103449,0.6786206896551724,0.8620689655172413,0.07329188465797692
spectrumKernel,0.7471264367816092,0.7964367816091954,0.8735632183908046,0.027695902588903493,0.4827586206896552,0.676896551724138,0.8275862068965517,0.07044195458331094
gappyKernel,0.7241379310344828,0.7783908045977012,0.8390804597701149,0.02575738711803091,0.4827586206896552,0.676551724137931,0.8620689655172413,0.07440289460314695
