aac_pssm0,aac_pssm1,aac_pssm2,aac_pssm3,aac_pssm4,aac_pssm5,aac_pssm6,aac_pssm7,aac_pssm8,aac_pssm9,aac_pssm10,aac_pssm11,aac_pssm12,aac_pssm13,aac_pssm14,aac_pssm15,aac_pssm16,aac_pssm17,aac_pssm18,aac_pssm19
-1.1094224924012157,-0.9848024316109422,-1.03951367781155,-1.4711246200607901,-1.5896656534954405,-1.1246200607902737,-1.066869300911854,-2.0182370820668694,-0.844984802431611,-1.0091185410334347,-1.2462006079027355,-1.127659574468085,-0.574468085106383,-1.3191489361702127,-1.9665653495440727,-0.8662613981762917,-0.7568389057750758,-1.9939209726443772,-1.1884498480243162,-1.133738601823708
-1.2808641975308641,-1.25,-1.3209876543209875,-1.7530864197530864,-1.95679012345679,-1.4351851851851851,-1.2592592592592593,-2.3981481481481484,-1.1080246913580247,-1.3302469135802468,-1.5277777777777777,-1.4012345679012344,-0.9228395061728396,-1.6759259259259258,-2.4382716049382718,-1.1388888888888888,-1.0,-2.6574074074074074,-1.5370370370370368,-1.382716049382716
-1.1682539682539683,-1.0603174603174603,-1.1333333333333333,-1.5206349206349203,-1.66984126984127,-1.180952380952381,-1.1079365079365082,-2.123809523809524,-0.853968253968254,-1.022222222222222,-1.2634920634920632,-1.1682539682539683,-0.5873015873015873,-1.346031746031746,-2.1714285714285713,-1.0,-0.834920634920635,-2.034920634920635,-1.2571428571428571,-1.1142857142857143
-1.1777777777777776,-1.0095238095238095,-1.0984126984126985,-1.5269841269841269,-1.6444444444444444,-1.2317460317460318,-1.1206349206349209,-2.142857142857143,-0.8666666666666668,-1.0126984126984127,-1.2793650793650793,-1.1619047619047622,-0.6063492063492063,-1.3365079365079362,-2.13015873015873,-0.984126984126984,-0.8190476190476191,-2.009523809523809,-1.2095238095238097,-1.13015873015873
-1.1206349206349209,-0.9555555555555556,-1.1079365079365082,-1.4634920634920632,-1.561904761904762,-1.1936507936507934,-1.1111111111111112,-2.092063492063492,-0.7714285714285714,-1.0317460317460319,-1.2825396825396826,-1.1746031746031746,-0.5682539682539682,-1.3015873015873016,-2.063492063492064,-0.9460317460317458,-0.8,-1.9936507936507937,-1.1746031746031746,-1.1555555555555554
-1.1619047619047622,-1.0317460317460319,-1.1523809523809525,-1.5333333333333337,-1.6380952380952383,-1.250793650793651,-1.1142857142857143,-2.1555555555555554,-0.8317460317460316,-1.0,-1.2730158730158727,-1.1746031746031746,-0.6031746031746033,-1.3492063492063493,-2.1904761904761902,-1.0031746031746032,-0.834920634920635,-2.044444444444444,-1.2380952380952381,-1.142857142857143
-1.1904761904761905,-1.050793650793651,-1.1269841269841268,-1.53015873015873,-1.650793650793651,-1.2222222222222223,-1.1333333333333333,-2.2,-0.853968253968254,-1.0158730158730158,-1.307936507936508,-1.1904761904761905,-0.6095238095238095,-1.3682539682539683,-2.104761904761905,-1.0063492063492063,-0.8380952380952381,-2.031746031746032,-1.2825396825396826,-1.13015873015873
-1.1333333333333333,-0.9333333333333332,-1.1206349206349209,-1.4444444444444444,-1.5428571428571427,-1.1873015873015873,-1.1206349206349209,-2.104761904761905,-0.8031746031746033,-1.0190476190476188,-1.2857142857142858,-1.1555555555555554,-0.5555555555555555,-1.2952380952380953,-2.104761904761905,-0.9555555555555556,-0.8190476190476191,-2.009523809523809,-1.2126984126984126,-1.1238095238095238
-1.1936507936507934,-1.0412698412698411,-1.13015873015873,-1.5333333333333337,-1.6952380952380954,-1.2222222222222223,-1.1396825396825396,-2.165079365079365,-0.853968253968254,-1.0190476190476188,-1.2825396825396826,-1.149206349206349,-0.6253968253968253,-1.3555555555555556,-2.1619047619047618,-1.0063492063492063,-0.8222222222222221,-2.063492063492064,-1.2222222222222223,-1.1587301587301586
-1.180952380952381,-1.022222222222222,-1.1015873015873017,-1.5333333333333337,-1.66984126984127,-1.2222222222222223,-1.1269841269841268,-2.1460317460317455,-0.8603174603174604,-1.0253968253968253,-1.276190476190476,-1.1682539682539683,-0.6349206349206349,-1.3428571428571427,-2.123809523809524,-1.0,-0.8095238095238094,-2.0253968253968253,-1.2349206349206348,-1.1238095238095238
-1.1206349206349209,-0.949206349206349,-1.1079365079365082,-1.4666666666666661,-1.6031746031746033,-1.196825396825397,-1.092063492063492,-2.126984126984127,-0.8317460317460316,-0.9904761904761904,-1.2857142857142858,-1.1555555555555554,-0.5746031746031744,-1.292063492063492,-2.117460317460317,-0.9460317460317458,-0.8126984126984128,-1.984126984126984,-1.2222222222222223,-1.1365079365079362
-1.184126984126984,-1.0285714285714285,-1.1396825396825396,-1.5269841269841269,-1.6761904761904762,-1.2285714285714286,-1.1365079365079362,-2.1714285714285713,-0.8603174603174604,-1.0126984126984127,-1.2793650793650793,-1.1714285714285717,-0.5968253968253967,-1.3555555555555556,-2.184126984126984,-0.9936507936507938,-0.8126984126984128,-2.0539682539682538,-1.2476190476190476,-1.142857142857143
-1.2,-1.0190476190476188,-1.1206349206349209,-1.5238095238095235,-1.6476190476190475,-1.2063492063492065,-1.13015873015873,-2.133333333333333,-0.8825396825396826,-1.0285714285714285,-1.2825396825396826,-1.142857142857143,-0.5873015873015873,-1.3015873015873016,-2.1460317460317455,-0.9777777777777776,-0.8126984126984128,-2.031746031746032,-1.292063492063492,-1.1142857142857143
-1.1746031746031746,-1.0380952380952382,-1.1206349206349209,-1.5238095238095235,-1.6539682539682536,-1.2126984126984126,-1.092063492063492,-2.101587301587302,-0.834920634920635,-0.9936507936507938,-1.2634920634920632,-1.1714285714285717,-0.6063492063492063,-1.346031746031746,-2.165079365079365,-0.9809523809523808,-0.8253968253968254,-2.0476190476190474,-1.2126984126984126,-1.1142857142857143
-1.1174603174603175,-0.9777777777777776,-1.1174603174603175,-1.4984126984126982,-1.6476190476190475,-1.1619047619047622,-1.1079365079365082,-2.117460317460317,-0.8158730158730158,-1.0063492063492063,-1.2603174603174603,-1.1333333333333333,-0.5968253968253967,-1.2984126984126985,-2.107936507936508,-0.9714285714285714,-0.8063492063492063,-1.9904761904761905,-1.2031746031746031,-1.1650793650793652
-1.1523809523809525,-1.0031746031746032,-1.1206349206349209,-1.46984126984127,-1.6063492063492066,-1.2285714285714286,-1.149206349206349,-2.1555555555555554,-0.8634920634920635,-0.984126984126984,-1.2952380952380953,-1.1682539682539683,-0.5746031746031744,-1.333333333333333,-2.152380952380952,-0.9777777777777776,-0.8190476190476191,-2.063492063492064,-1.2285714285714286,-1.1206349206349209
-1.149206349206349,-0.9682539682539681,-1.0857142857142856,-1.4412698412698415,-1.6190476190476188,-1.184126984126984,-1.1079365079365082,-2.1142857142857143,-0.8476190476190477,-1.022222222222222,-1.292063492063492,-1.1682539682539683,-0.561904761904762,-1.3174603174603174,-2.098412698412698,-0.9428571428571426,-0.8126984126984128,-2.0063492063492063,-1.219047619047619,-1.142857142857143
-1.1333333333333333,-0.9396825396825396,-1.0952380952380951,-1.4920634920634919,-1.5650793650793653,-1.2126984126984126,-1.0825396825396825,-2.123809523809524,-0.8031746031746033,-1.0126984126984127,-1.2634920634920632,-1.2031746031746031,-0.5682539682539682,-1.33015873015873,-2.098412698412698,-0.9682539682539681,-0.8253968253968254,-1.9936507936507937,-1.2126984126984126,-1.146031746031746
-1.1619047619047622,-0.9619047619047618,-1.13015873015873,-1.4634920634920632,-1.561904761904762,-1.1746031746031746,-1.1206349206349209,-2.1206349206349207,-0.8285714285714286,-1.0095238095238095,-1.2857142857142858,-1.1682539682539683,-0.5555555555555555,-1.3111111111111111,-2.123809523809524,-0.9682539682539681,-0.8380952380952381,-2.009523809523809,-1.2,-1.1333333333333333
-1.1777777777777776,-1.0253968253968253,-1.1396825396825396,-1.5365079365079368,-1.6539682539682536,-1.2285714285714286,-1.1047619047619048,-2.142857142857143,-0.8698412698412697,-1.0031746031746032,-1.2793650793650793,-1.1873015873015873,-0.6063492063492063,-1.346031746031746,-2.177777777777777,-1.0158730158730158,-0.8317460317460316,-2.0857142857142854,-1.2698412698412695,-1.13015873015873
-1.1619047619047622,-1.0,-1.1238095238095238,-1.5238095238095235,-1.6476190476190475,-1.2158730158730158,-1.1333333333333333,-2.1365079365079365,-0.8571428571428571,-1.0126984126984127,-1.2825396825396826,-1.1587301587301586,-0.6285714285714286,-1.3650793650793651,-2.13015873015873,-0.9809523809523808,-0.834920634920635,-2.107936507936508,-1.2412698412698413,-1.1174603174603175
-1.1650793650793652,-1.0063492063492063,-1.13015873015873,-1.5047619047619045,-1.6253968253968254,-1.2412698412698413,-1.1206349206349209,-2.177777777777777,-0.8222222222222221,-1.0126984126984127,-1.2825396825396826,-1.1682539682539683,-0.5555555555555555,-1.3238095238095233,-2.152380952380952,-1.0063492063492063,-0.8285714285714286,-2.0380952380952375,-1.2253968253968257,-1.1396825396825396
-1.1682539682539683,-1.0285714285714285,-1.1555555555555554,-1.4984126984126982,-1.584126984126984,-1.2158730158730158,-1.1365079365079362,-2.1492063492063487,-0.8444444444444444,-1.0,-1.2857142857142858,-1.1777777777777776,-0.5904761904761905,-1.3396825396825396,-2.1555555555555554,-0.9746031746031742,-0.8444444444444444,-2.0857142857142854,-1.250793650793651,-1.1238095238095238
-1.1587301587301586,-0.9968253968253968,-1.1396825396825396,-1.5047619047619045,-1.6031746031746033,-1.2285714285714286,-1.0793650793650793,-2.1555555555555554,-0.8380952380952381,-1.0031746031746032,-1.276190476190476,-1.1904761904761905,-0.5746031746031744,-1.33015873015873,-2.126984126984127,-1.0031746031746032,-0.8253968253968254,-2.06031746031746,-1.2666666666666664,-1.1206349206349209
-1.2006369426751593,-1.015923566878981,-1.1687898089171975,-1.535031847133758,-1.627388535031847,-1.2070063694267519,-1.146496815286624,-2.1878980891719744,-0.8503184713375795,-0.9936305732484078,-1.2898089171974523,-1.1656050955414015,-0.5764331210191082,-1.356687898089172,-2.1273885350318467,-0.9745222929936304,-0.8375796178343949,-2.0414012738853504,-1.2515923566878977,-1.1210191082802548
-1.1746031746031746,-0.9809523809523808,-1.149206349206349,-1.5523809523809524,-1.673015873015873,-1.1619047619047622,-1.13015873015873,-2.1936507936507934,-0.8444444444444444,-1.0126984126984127,-1.3015873015873016,-1.184126984126984,-0.6317460317460316,-1.3650793650793651,-2.123809523809524,-0.9873015873015872,-0.8634920634920635,-2.0253968253968253,-1.250793650793651,-1.146031746031746
-1.1650793650793652,-1.0253968253968253,-1.1587301587301586,-1.5111111111111113,-1.6031746031746033,-1.219047619047619,-1.1206349206349209,-2.1460317460317455,-0.8507936507936507,-1.0063492063492063,-1.2698412698412695,-1.1714285714285717,-0.5904761904761905,-1.3587301587301586,-2.1587301587301586,-0.9904761904761904,-0.8222222222222221,-2.0380952380952375,-1.2222222222222223,-1.146031746031746
-1.1333333333333333,-0.9682539682539681,-1.13015873015873,-1.4444444444444444,-1.5777777777777775,-1.1777777777777776,-1.1015873015873017,-2.1142857142857143,-0.8380952380952381,-1.0253968253968253,-1.292063492063492,-1.1682539682539683,-0.561904761904762,-1.3174603174603174,-2.123809523809524,-0.9809523809523808,-0.8285714285714286,-2.0285714285714285,-1.219047619047619,-1.1396825396825396
-1.1555555555555554,-1.034920634920635,-1.1238095238095238,-1.4920634920634919,-1.6095238095238096,-1.2063492063492065,-1.1111111111111112,-2.152380952380952,-0.834920634920635,-0.9968253968253968,-1.276190476190476,-1.1714285714285717,-0.6031746031746033,-1.3428571428571427,-2.142857142857143,-1.0,-0.8285714285714286,-1.9904761904761905,-1.219047619047619,-1.1333333333333333
-1.1746031746031746,-0.9904761904761904,-1.1206349206349209,-1.4666666666666661,-1.6126984126984127,-1.2253968253968257,-1.13015873015873,-2.152380952380952,-0.8666666666666668,-0.9714285714285714,-1.2888888888888888,-1.1650793650793652,-0.6031746031746033,-1.346031746031746,-2.13015873015873,-1.0063492063492063,-0.8190476190476191,-2.0380952380952375,-1.2349206349206348,-1.1079365079365082
-1.1619047619047622,-1.0063492063492063,-1.1587301587301586,-1.4888888888888887,-1.6190476190476188,-1.2412698412698413,-1.1333333333333333,-2.1587301587301586,-0.8793650793650793,-1.0095238095238095,-1.2825396825396826,-1.1746031746031746,-0.5936507936507937,-1.33015873015873,-2.1936507936507934,-1.0285714285714285,-0.8317460317460316,-2.088888888888889,-1.219047619047619,-1.1269841269841268
-1.1714285714285717,-0.9809523809523808,-1.1333333333333333,-1.4920634920634919,-1.6476190476190475,-1.2253968253968257,-1.1015873015873017,-2.1555555555555554,-0.8825396825396826,-0.9682539682539681,-1.2984126984126985,-1.1714285714285717,-0.6285714285714286,-1.3555555555555556,-2.1714285714285713,-1.0031746031746032,-0.8507936507936507,-2.092063492063492,-1.250793650793651,-1.1111111111111112
-1.1365079365079362,-0.9682539682539681,-1.1333333333333333,-1.4920634920634919,-1.6539682539682536,-1.1714285714285717,-1.1269841269841268,-2.13968253968254,-0.8476190476190477,-0.9746031746031742,-1.2666666666666664,-1.1714285714285717,-0.5841269841269842,-1.3206349206349208,-2.13015873015873,-0.9968253968253968,-0.8126984126984128,-2.031746031746032,-1.2253968253968257,-1.1079365079365082
-1.1238095238095238,-0.9873015873015872,-1.1333333333333333,-1.5111111111111113,-1.6571428571428573,-1.1777777777777776,-1.0952380952380951,-2.1142857142857143,-0.8666666666666668,-0.9682539682539681,-1.2634920634920632,-1.142857142857143,-0.561904761904762,-1.3142857142857143,-2.126984126984127,-0.9873015873015872,-0.8412698412698413,-2.044444444444444,-1.2380952380952381,-1.088888888888889
-1.1587301587301586,-0.9968253968253968,-1.1047619047619048,-1.5079365079365081,-1.5714285714285712,-1.184126984126984,-1.1015873015873017,-2.13015873015873,-0.8253968253968254,-1.0158730158730158,-1.3111111111111111,-1.184126984126984,-0.5555555555555555,-1.292063492063492,-2.1142857142857143,-0.9396825396825396,-0.8158730158730158,-2.0063492063492063,-1.196825396825397,-1.13015873015873
-1.1587301587301586,-1.0031746031746032,-1.13015873015873,-1.5206349206349203,-1.6857142857142855,-1.1746031746031746,-1.0825396825396825,-2.142857142857143,-0.8888888888888888,-0.9587301587301588,-1.2571428571428571,-1.1365079365079362,-0.5682539682539682,-1.33015873015873,-2.177777777777777,-0.9936507936507938,-0.8285714285714286,-2.0285714285714285,-1.250793650793651,-1.0793650793650793
-1.180952380952381,-1.0031746031746032,-1.1333333333333333,-1.4920634920634919,-1.6571428571428573,-1.2095238095238097,-1.1142857142857143,-2.142857142857143,-0.8412698412698413,-0.9777777777777776,-1.2857142857142858,-1.146031746031746,-0.5904761904761905,-1.3555555555555556,-2.104761904761905,-1.0,-0.8190476190476191,-2.0730158730158723,-1.2317460317460318,-1.1015873015873017
-1.1523809523809525,-0.9873015873015872,-1.142857142857143,-1.549206349206349,-1.6253968253968254,-1.1523809523809525,-1.149206349206349,-2.1714285714285713,-0.8317460317460316,-1.0063492063492063,-1.2888888888888888,-1.180952380952381,-0.6190476190476191,-1.33015873015873,-2.111111111111111,-0.9904761904761904,-0.8444444444444444,-2.019047619047619,-1.2253968253968257,-1.1777777777777776
-1.2063492063492065,-1.0253968253968253,-1.1047619047619048,-1.5238095238095235,-1.6539682539682536,-1.2063492063492065,-1.1142857142857143,-2.1809523809523808,-0.8285714285714286,-0.9968253968253968,-1.3238095238095233,-1.2095238095238097,-0.6190476190476191,-1.3428571428571427,-2.1460317460317455,-1.0,-0.8317460317460316,-2.034920634920635,-1.2476190476190476,-1.1555555555555554
-1.1619047619047622,-1.0476190476190477,-1.1333333333333333,-1.5111111111111113,-1.679365079365079,-1.2349206349206348,-1.1523809523809525,-2.2222222222222223,-0.8920634920634921,-1.0158730158730158,-1.333333333333333,-1.1936507936507934,-0.6126984126984129,-1.3523809523809525,-2.1746031746031744,-1.0285714285714285,-0.8666666666666668,-2.063492063492064,-1.2666666666666664,-1.1587301587301586
-1.1777777777777776,-1.0158730158730158,-1.1523809523809525,-1.5111111111111113,-1.6476190476190475,-1.2317460317460318,-1.1396825396825396,-2.1555555555555554,-0.8634920634920635,-1.0158730158730158,-1.276190476190476,-1.1873015873015873,-0.5873015873015873,-1.3523809523809525,-2.1492063492063487,-0.9809523809523808,-0.8317460317460316,-2.019047619047619,-1.2158730158730158,-1.1396825396825396
-1.2126984126984126,-1.034920634920635,-1.149206349206349,-1.5015873015873018,-1.6761904761904762,-1.2730158730158727,-1.1269841269841268,-2.1936507936507934,-0.8888888888888888,-0.9936507936507938,-1.2793650793650793,-1.1873015873015873,-0.5809523809523809,-1.3238095238095233,-2.1904761904761902,-1.0063492063492063,-0.8412698412698413,-2.13015873015873,-1.250793650793651,-1.1047619047619048
-1.149206349206349,-1.022222222222222,-1.1206349206349209,-1.53015873015873,-1.6761904761904762,-1.1873015873015873,-1.1015873015873017,-2.142857142857143,-0.8571428571428571,-0.9650793650793652,-1.2476190476190476,-1.142857142857143,-0.6,-1.3142857142857143,-2.142857142857143,-0.984126984126984,-0.8285714285714286,-2.044444444444444,-1.2222222222222223,-1.1015873015873017
-1.1650793650793652,-0.9555555555555556,-1.1047619047619048,-1.4888888888888887,-1.5873015873015872,-1.142857142857143,-1.0952380952380951,-2.117460317460317,-0.7682539682539684,-1.0285714285714285,-1.3015873015873016,-1.1650793650793652,-0.5555555555555555,-1.2857142857142858,-2.088888888888889,-0.9428571428571426,-0.8317460317460316,-1.9904761904761905,-1.2349206349206348,-1.13015873015873
